id,focus,signal,slack,drag,confidence,score,lane
l001,state drift,35,33,6,25,168,ship
l002,review cost,35,34,6,55,199,ship
l003,decision risk,35,35,6,85,230,ship
l004,input pressure,35,36,18,25,111,hold
l005,state drift,35,37,18,55,142,watch
l006,review cost,35,38,18,85,173,ship
l007,decision risk,35,39,34,25,34,hold
l008,input pressure,35,40,34,55,65,hold
l009,state drift,35,41,34,85,96,hold
l010,review cost,60,42,6,25,277,ship
l011,decision risk,60,43,6,55,308,ship
l012,input pressure,60,44,6,85,339,ship
l013,state drift,60,45,18,25,220,ship
l014,review cost,60,46,18,55,251,ship
l015,decision risk,60,47,18,85,282,ship
l016,input pressure,60,48,34,25,143,watch
l017,state drift,60,32,34,55,157,watch
l018,review cost,60,33,34,85,188,ship
l019,decision risk,85,34,6,25,369,ship
l020,input pressure,85,35,6,55,400,ship
l021,state drift,85,36,6,85,431,ship
l022,review cost,85,37,18,25,312,ship
l023,decision risk,85,38,18,55,343,ship
l024,input pressure,85,39,18,85,374,ship
l025,state drift,85,40,34,25,235,ship
l026,review cost,85,41,34,55,266,ship
l027,decision risk,85,42,34,85,297,ship
